"date","countryIsoCode","userType","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2015-10-23","RS","Returning Visitor","1","129.0","12","0","0","0","0.0","18033"
"2015-10-23","RU","New Visitor","11","129.0","18","9","0","0","0.0","18034"
"2015-10-23","RU","Returning Visitor","1","0.0","1","1","0","0","0.0","18035"
"2015-10-23","SA","New Visitor","1","0.0","1","1","0","0","0.0","18036"
"2015-10-23","SA","Returning Visitor","2","0.0","2","2","0","0","0.0","18037"
"2015-10-23","SE","New Visitor","18","3230.0","73","8","0","0","0.0","18038"
"2015-10-23","SE","Returning Visitor","3","447.0","14","1","0","0","0.0","18039"
"2015-10-23","SG","New Visitor","5","366.0","20","2","0","0","0.0","18040"
"2015-10-23","SG","Returning Visitor","15","218.0","22","10","0","0","0.0","18041"
"2015-10-23","SI","New Visitor","1","0.0","1","1","0","0","0.0","18042"
"2015-10-23","SK","New Visitor","3","50.0","4","2","0","0","0.0","18043"
"2015-10-23","TH","New Visitor","1","40.0","3","0","0","0","0.0","18044"
"2015-10-23","TH","Returning Visitor","1","0.0","1","1","0","0","0.0","18045"
"2015-10-23","TN","New Visitor","2","381.0","13","0","0","0","0.0","18046"
"2015-10-23","TR","New Visitor","2","0.0","2","2","0","0","0.0","18047"
"2015-10-23","TW","New Visitor","3","220.0","11","1","0","0","0.0","18048"
"2015-10-23","UA","New Visitor","5","93.0","13","2","0","0","0.0","18049"
"2015-10-23","UA","Returning Visitor","2","0.0","2","2","0","0","0.0","18050"
"2015-10-23","US","New Visitor","473","64246.0","1979","189","3","4","2222.15","18051"
"2015-10-23","US","Returning Visitor","484","85060.0","2205","138","0","0","0.0","18052"
"2015-10-23","VN","New Visitor","3","273.0","7","1","0","0","0.0","18053"
"2015-10-23","ZA","New Visitor","1","59.0","8","0","0","0","0.0","18054"
"2015-10-23","ZZ","Returning Visitor","1","291.0","3","0","0","0","0.0","18055"
"2015-11-19","AE","Returning Visitor","2","1143.0","28","1","0","0","0.0","24186"
"2015-11-19","AL","New Visitor","1","0.0","1","1","0","0","0.0","24187"
"2015-11-19","AR","New Visitor","2","1694.0","4","1","0","0","0.0","24188"
"2015-11-19","AR","Returning Visitor","1","0.0","1","1","0","0","0.0","24189"
"2015-11-19","AU","New Visitor","12","495.0","26","7","0","0","0.0","24190"
"2015-11-19","AU","Returning Visitor","4","0.0","4","4","0","0","0.0","24191"
"2015-11-19","AZ","New Visitor","1","58.0","2","0","0","0","0.0","24192"
"2015-11-19","AZ","Returning Visitor","2","110.0","7","0","0","0","0.0","24193"
"2015-11-19","BE","New Visitor","7","525.0","22","2","0","0","0.0","24194"
"2015-11-19","BE","Returning Visitor","2","25.0","4","1","0","0","0.0","24195"
"2015-11-19","BG","New Visitor","2","8.0","2","1","0","0","0.0","24196"
"2015-11-19","BG","Returning Visitor","1","0.0","1","1","0","0","0.0","24197"
"2015-11-19","BH","Returning Visitor","1","34.0","2","0","0","0","0.0","24198"
"2015-11-19","BR","New Visitor","10","2579.0","27","6","0","0","0.0","24199"
"2015-11-19","BR","Returning Visitor","6","2363.0","25","2","0","0","0.0","24200"
"2015-11-19","BY","New Visitor","1","3.0","2","0","0","0","0.0","24201"
"2015-11-19","BZ","New Visitor","1","950.0","5","0","0","0","0.0","24202"
"2015-11-19","CA","New Visitor","43","8718.0","235","16","0","0","0.0","24203"
"2015-11-19","CA","Returning Visitor","55","13853.0","292","14","0","0","0.0","24204"
"2015-11-19","CH","New Visitor","13","3055.0","70","6","1","2","1291.96","24205"
"2015-11-19","CL","New Visitor","1","41.0","4","0","0","0","0.0","24206"
"2015-11-19","CL","Returning Visitor","3","34.0","3","1","0","0","0.0","24207"
"2015-11-19","CN","New Visitor","1","0.0","1","1","0","0","0.0","24208"
"2015-11-19","CN","Returning Visitor","5","12860.0","95","1","0","0","0.0","24209"
"2015-11-19","CO","New Visitor","5","1578.0","14","2","0","0","0.0","24210"
"2015-11-19","CO","Returning Visitor","1","129.0","6","0","0","0","0.0","24211"
"2015-11-19","CR","New Visitor","2","1174.0","4","1","0","0","0.0","24212"
"2015-11-19","CR","Returning Visitor","7","3548.0","36","1","0","0","0.0","24213"
"2015-11-19","CY","Returning Visitor","1","0.0","1","1","0","0","0.0","24214"
"2015-11-19","CZ","New Visitor","1","24.0","3","0","0","0","0.0","24215"
"2015-11-19","DE","New Visitor","26","2647.0","67","17","0","0","0.0","24216"
"2015-11-19","DE","Returning Visitor","2","68.0","2","1","0","0","0.0","24217"
"2015-11-19","DK","New Visitor","18","1113.0","44","15","0","0","0.0","24218"
"2015-11-19","DK","Returning Visitor","1","0.0","1","1","0","0","0.0","24219"
"2015-11-19","EC","New Visitor","2","857.0","7","1","0","0","0.0","24220"
"2015-11-19","EC","Returning Visitor","2","404.0","6","1","0","0","0.0","24221"
"2015-11-19","EE","New Visitor","1","5.0","2","0","0","0","0.0","24222"
"2015-11-19","ES","New Visitor","24","1590.0","79","11","0","0","0.0","24223"
"2015-11-19","ES","Returning Visitor","6","338.0","11","4","0","0","0.0","24224"
"2015-11-19","FI","New Visitor","4","68.0","7","3","0","0","0.0","24225"
"2015-11-19","FI","Returning Visitor","1","0.0","1","1","0","0","0.0","24226"
"2015-11-19","FR","New Visitor","19","4122.0","59","8","0","0","0.0","24227"
"2015-11-19","FR","Returning Visitor","6","1985.0","40","1","0","0","0.0","24228"
"2015-11-19","GB","New Visitor","51","3082.0","96","33","0","0","0.0","24229"
"2015-11-19","GB","Returning Visitor","11","335.0","31","5","0","0","0.0","24230"
"2015-11-19","GR","New Visitor","8","1367.0","22","6","0","0","0.0","24231"
"2015-11-19","GR","Returning Visitor","3","861.0","7","2","0","0","0.0","24232"
"2015-11-19","GT","New Visitor","1","0.0","1","1","0","0","0.0","24233"
"2015-11-19","HK","New Visitor","5","224.0","10","1","0","0","0.0","24234"
"2015-11-19","HK","Returning Visitor","3","0.0","3","3","0","0","0.0","24235"
"2015-11-19","HR","New Visitor","3","181.0","9","1","0","0","0.0","24236"
"2015-11-19","HR","Returning Visitor","1","5.0","2","0","0","0","0.0","24237"
"2015-11-04","AE","New Visitor","2","35.0","3","0","0","0","0.0","20681"
"2015-11-04","AE","Returning Visitor","1","90.0","2","0","0","0","0.0","20682"
"2015-11-04","AL","New Visitor","1","530.0","13","0","0","0","0.0","20683"
"2015-11-04","AR","New Visitor","3","232.0","6","1","0","0","0.0","20684"
"2015-11-04","AR","Returning Visitor","1","52.0","2","0","0","0","0.0","20685"
"2015-11-04","AT","New Visitor","3","15.0","4","2","0","0","0.0","20686"
"2015-11-04","AU","New Visitor","16","976.0","38","9","0","0","0.0","20687"
"2015-11-04","AU","Returning Visitor","14","783.0","40","7","0","0","0.0","20688"
"2015-11-04","BD","New Visitor","1","382.0","6","0","0","0","0.0","20689"
"2015-11-04","BE","New Visitor","13","1167.0","52","3","0","0","0.0","20690"
"2015-11-04","BE","Returning Visitor","1","0.0","1","1","0","0","0.0","20691"
"2015-11-04","BG","New Visitor","1","372.0","8","0","0","0","0.0","20692"
"2015-11-04","BG","Returning Visitor","1","153.0","4","0","0","0","0.0","20693"
"2015-11-04","BR","New Visitor","5","219.0","18","3","0","0","0.0","20694"
"2015-11-04","BR","Returning Visitor","3","2.0","4","2","0","0","0.0","20695"
"2015-11-04","CA","New Visitor","47","4958.0","182","18","0","0","0.0","20696"
"2015-11-04","CA","Returning Visitor","59","19532.0","254","19","0","0","0.0","20697"
"2015-11-04","CH","New Visitor","10","1014.0","33","4","0","0","0.0","20698"
"2015-11-04","CH","Returning Visitor","4","73.0","8","2","0","0","0.0","20699"
"2015-11-04","CL","New Visitor","1","31.0","3","0","0","0","0.0","20700"
"2015-11-04","CN","New Visitor","34","963.0","49","27","0","0","0.0","20701"
"2015-11-04","CN","Returning Visitor","7","812.0","42","3","0","0","0.0","20702"
"2015-11-04","CR","New Visitor","1","0.0","1","1","0","0","0.0","20703"
"2015-11-04","CR","Returning Visitor","1","18.0","1","0","0","0","0.0","20704"
"2015-11-04","CY","New Visitor","1","421.0","9","0","0","0","0.0","20705"
"2015-11-04","CZ","Returning Visitor","1","0.0","1","1","0","0","0.0","20706"
"2015-11-04","DE","New Visitor","24","847.0","61","17","0","0","0.0","20707"
"2015-11-04","DE","Returning Visitor","2","2.0","3","1","0","0","0.0","20708"
"2015-11-04","DK","New Visitor","9","70.0","15","6","0","0","0.0","20709"
"2015-11-04","EC","Returning Visitor","1","0.0","1","1","0","0","0.0","20710"
"2015-11-04","EE","New Visitor","1","448.0","4","0","0","0","0.0","20711"
"2015-11-04","EG","New Visitor","1","324.0","2","0","0","0","0.0","20712"
"2015-11-04","ES","New Visitor","14","758.0","37","8","0","0","0.0","20713"
"2015-11-04","ES","Returning Visitor","5","77.0","11","2","0","0","0.0","20714"
"2015-11-04","ET","New Visitor","1","93.0","2","0","0","0","0.0","20715"
"2015-11-04","FJ","New Visitor","1","0.0","1","1","0","0","0.0","20716"
"2015-11-04","FR","New Visitor","28","2257.0","87","13","0","0","0.0","20717"
"2015-11-04","FR","Returning Visitor","5","2407.0","34","2","0","0","0.0","20718"
"2015-11-04","GB","New Visitor","70","10530.0","169","36","0","0","0.0","20719"
"2015-11-04","GB","Returning Visitor","16","762.0","24","13","0","0","0.0","20720"
"2015-11-04","GR","New Visitor","5","1840.0","61","2","0","0","0.0","20721"
"2015-11-04","GR","Returning Visitor","5","139.0","10","3","0","0","0.0","20722"
"2015-11-04","HK","New Visitor","8","3002.0","37","1","0","0","0.0","20723"
"2015-11-04","HK","Returning Visitor","2","198.0","6","0","0","0","0.0","20724"
"2015-11-04","HR","New Visitor","2","172.0","10","1","0","0","0.0","20725"
"2015-11-04","HR","Returning Visitor","1","0.0","1","1","0","0","0.0","20726"
"2015-11-04","HU","New Visitor","13","710.0","54","9","0","0","0.0","20727"
"2015-11-04","HU","Returning Visitor","2","0.0","2","2","0","0","0.0","20728"
"2015-10-24","AE","New Visitor","5","638.0","29","2","0","0","0.0","18156"
"2015-10-24","AL","New Visitor","2","0.0","2","2","0","0","0.0","18157"
"2015-10-24","AR","New Visitor","3","29.0","5","2","0","0","0.0","18158"
"2015-10-24","AR","Returning Visitor","1","0.0","1","1","0","0","0.0","18159"
"2015-10-24","AT","New Visitor","5","19.0","6","4","0","0","0.0","18160"
"2015-10-24","AU","New Visitor","8","2795.0","40","4","0","0","0.0","18161"
"2015-10-24","AU","Returning Visitor","5","1807.0","9","2","0","0","0.0","18162"
"2015-10-24","BD","New Visitor","1","0.0","1","1","0","0","0.0","18163"
"2015-10-24","BE","New Visitor","11","379.0","27","8","0","0","0.0","18164"
"2015-10-24","BE","Returning Visitor","4","669.0","14","1","0","0","0.0","18165"
"2015-10-24","BN","New Visitor","1","1261.0","17","0","0","0","0.0","18166"
"2015-10-24","BR","New Visitor","3","0.0","3","3","0","0","0.0","18167"
"2015-10-24","BR","Returning Visitor","1","0.0","1","1","0","0","0.0","18168"
"2015-10-24","BY","New Visitor","1","0.0","1","1","0","0","0.0","18169"
"2015-10-24","CA","New Visitor","30","2107.0","141","13","0","0","0.0","18170"
"2015-10-24","CA","Returning Visitor","17","7780.0","92","2","0","0","0.0","18171"
"2015-10-24","CH","New Visitor","9","631.0","17","3","0","0","0.0","18172"
"2015-10-24","CH","Returning Visitor","1","0.0","1","1","0","0","0.0","18173"
"2015-10-24","CN","New Visitor","45","2514.0","70","40","0","0","0.0","18174"
"2015-10-24","CN","Returning Visitor","4","3386.0","48","0","0","0","0.0","18175"
"2015-10-24","CO","New Visitor","1","62.0","5","0","0","0","0.0","18176"
"2015-10-24","CO","Returning Visitor","1","0.0","1","1","0","0","0.0","18177"
"2015-10-24","CR","New Visitor","1","0.0","1","1","0","0","0.0","18178"
"2015-10-24","CZ","New Visitor","1","0.0","1","1","0","0","0.0","18179"
"2015-10-24","CZ","Returning Visitor","1","0.0","1","1","0","0","0.0","18180"
"2015-10-24","DE","New Visitor","15","633.0","33","7","0","0","0.0","18181"
"2015-10-24","DE","Returning Visitor","3","0.0","3","3","0","0","0.0","18182"
"2015-10-24","DK","New Visitor","5","26.0","8","4","0","0","0.0","18183"
"2015-10-24","DK","Returning Visitor","2","99.0","4","1","0","0","0.0","18184"
"2015-10-24","EG","New Visitor","4","205.0","5","3","0","0","0.0","18185"
"2015-10-24","EG","Returning Visitor","3","1043.0","23","2","0","0","0.0","18186"
"2015-10-24","ES","New Visitor","9","703.0","29","5","0","0","0.0","18187"
"2015-10-24","ES","Returning Visitor","1","0.0","1","1","0","0","0.0","18188"
"2015-10-24","FR","New Visitor","8","102.0","15","4","0","0","0.0","18189"
"2015-10-24","GB","New Visitor","48","5485.0","131","29","0","0","0.0","18190"
"2015-10-24","GB","Returning Visitor","3","213.0","10","1","0","0","0.0","18191"
"2015-10-24","GR","New Visitor","3","67.0","6","1","0","0","0.0","18192"
"2015-10-24","GR","Returning Visitor","1","21.0","1","0","0","0","0.0","18193"
"2015-10-24","HK","New Visitor","3","1873.0","42","0","0","0","0.0","18194"
"2015-10-24","HK","Returning Visitor","2","808.0","12","0","0","0","0.0","18195"
"2015-10-24","ID","New Visitor","3","77.0","4","2","0","0","0.0","18196"
"2015-10-24","ID","Returning Visitor","1","0.0","1","1","0","0","0.0","18197"
"2015-10-24","IE","New Visitor","1","0.0","1","1","0","0","0.0","18198"
"2015-10-24","IL","New Visitor","4","118.0","13","2","0","0","0.0","18199"
"2015-10-24","IL","Returning Visitor","1","0.0","1","1","0","0","0.0","18200"
"2015-10-24","IN","New Visitor","9","1076.0","20","4","0","0","0.0","18201"
"2015-10-24","IN","Returning Visitor","2","0.0","2","2","0","0","0.0","18202"
"2015-10-24","IQ","New Visitor","1","0.0","1","1","0","0","0.0","18203"
"2015-10-24","IR","New Visitor","2","322.0","7","0","0","0","0.0","18204"
"2015-10-24","IT","New Visitor","24","2131.0","57","15","0","0","0.0","18205"
"2015-10-24","IT","Returning Visitor","4","929.0","18","1","0","0","0.0","18206"
"2015-10-24","JP","New Visitor","4","158.0","12","3","0","0","0.0","18207"
"2015-10-24","KR","New Visitor","2","113.0","7","0","0","0","0.0","18208"
"2015-10-24","KR","Returning Visitor","1","87.0","3","0","0","0","0.0","18209"
"2015-10-24","KZ","New Visitor","1","0.0","1","1","0","0","0.0","18210"
"2015-10-24","LA","New Visitor","1","0.0","1","1","0","0","0.0","18211"
"2015-10-24","LB","New Visitor","2","630.0","16","0","0","0","0.0","18212"
"2015-10-24","LK","New Visitor","1","400.0","2","0","0","0","0.0","18213"
"2015-10-24","LT","New Visitor","2","80.0","8","1","0","0","0.0","18214"
"2015-10-24","LU","Returning Visitor","1","0.0","1","1","0","0","0.0","18215"
"2015-10-24","LV","New Visitor","1","68.0","4","0","0","0","0.0","18216"
"2015-10-24","LV","Returning Visitor","1","0.0","1","1","0","0","0.0","18217"
"2015-10-24","ME","New Visitor","1","0.0","1","1","0","0","0.0","18218"
"2015-10-24","ME","Returning Visitor","1","0.0","1","1","0","0","0.0","18219"
"2015-10-24","MO","Returning Visitor","2","0.0","2","2","0","0","0.0","18220"
"2015-10-24","MT","New Visitor","1","81.0","3","0","0","0","0.0","18221"
"2015-10-24","MT","Returning Visitor","1","98.0","11","0","0","0","0.0","18222"
"2015-10-24","MX","New Visitor","5","2324.0","51","2","0","0","0.0","18223"
"2015-10-24","MX","Returning Visitor","5","510.0","10","2","0","0","0.0","18224"
"2015-10-24","MY","New Visitor","1","0.0","1","1","0","0","0.0","18225"
"2015-10-24","NL","New Visitor","10","1928.0","20","6","0","0","0.0","18226"
"2015-10-24","NL","Returning Visitor","1","0.0","1","1","0","0","0.0","18227"
"2015-10-24","NO","New Visitor","13","1726.0","32","8","0","0","0.0","18228"
"2015-10-24","NO","Returning Visitor","1","14.0","2","0","0","0","0.0","18229"
"2015-10-24","NZ","New Visitor","2","0.0","2","2","0","0","0.0","18230"
"2015-10-24","PH","New Visitor","1","0.0","1","1","0","0","0.0","18231"
"2015-10-24","PL","New Visitor","4","515.0","28","1","0","0","0.0","18232"
"2015-10-24","PL","Returning Visitor","1","0.0","1","1","0","0","0.0","18233"
"2015-10-24","PR","Returning Visitor","1","16.0","3","0","0","0","0.0","18234"
"2015-10-24","PT","New Visitor","6","111.0","14","4","0","0","0.0","18235"
"2015-10-24","PT","Returning Visitor","1","0.0","1","1","0","0","0.0","18236"
"2015-10-24","RO","New Visitor","1","0.0","1","1","0","0","0.0","18237"
"2015-10-24","RU","New Visitor","8","636.0","16","6","0","0","0.0","18238"
"2015-10-24","RU","Returning Visitor","1","0.0","1","1","0","0","0.0","18239"
"2015-10-24","SA","New Visitor","1","0.0","1","1","0","0","0.0","18240"
"2015-10-24","SE","New Visitor","11","238.0","18","7","0","0","0.0","18241"
"2015-10-24","SE","Returning Visitor","2","0.0","2","2","0","0","0.0","18242"
"2015-10-24","SG","New Visitor","2","505.0","10","1","0","0","0.0","18243"
"2015-10-24","SG","Returning Visitor","2","15.0","4","1","0","0","0.0","18244"
"2015-10-24","SY","Returning Visitor","2","0.0","2","2","0","0","0.0","18245"
"2015-10-24","TH","New Visitor","1","0.0","1","1","0","0","0.0","18246"
"2015-10-24","TR","New Visitor","1","0.0","1","1","0","0","0.0","18247"
"2015-10-24","TW","New Visitor","1","323.0","7","0","0","0","0.0","18248"
"2015-10-24","US","New Visitor","311","41175.0","1444","114","2","7","628.14","18249"
"2015-10-24","US","Returning Visitor","219","49424.0","1074","67","1","1","550.0","18250"
"2015-10-24","VN","New Visitor","2","407.0","14","1","0","0","0.0","18251"
"2015-10-24","VN","Returning Visitor","2","10063.0","135","0","0","0","0.0","18252"
"2015-10-24","ZA","New Visitor","1","0.0","1","1","0","0","0.0","18253"
"2015-10-24","ZW","New Visitor","1","465.0","2","0","0","0","0.0","18254"
"2015-10-24","ZZ","New Visitor","2","3576.0","43","1","0","0","0.0","18255"
"2015-11-04","ID","New Visitor","4","501.0","9","1","0","0","0.0","20729"
"2015-11-04","ID","Returning Visitor","1","0.0","1","1","0","0","0.0","20730"
"2015-11-04","IL","New Visitor","3","226.0","17","2","0","0","0.0","20731"
"2015-11-04","IL","Returning Visitor","4","43.0","6","2","0","0","0.0","20732"
"2015-11-04","IN","New Visitor","12","4723.0","63","6","0","0","0.0","20733"
"2015-11-04","IN","Returning Visitor","6","896.0","12","3","0","0","0.0","20734"
"2015-11-04","IQ","New Visitor","2","277.0","4","1","0","0","0.0","20735"
"2015-11-04","IR","New Visitor","2","639.0","39","0","0","0","0.0","20736"
"2015-11-04","IR","Returning Visitor","2","11.0","4","0","0","0","0.0","20737"
"2015-11-04","IS","New Visitor","1","353.0","10","0","0","0","0.0","20738"
"2015-11-04","IT","New Visitor","38","2437.0","148","18","0","0","0.0","20739"
"2015-11-04","IT","Returning Visitor","8","400.0","25","2","0","0","0.0","20740"
"2015-11-04","JO","Returning Visitor","1","0.0","1","1","0","0","0.0","20741"
"2015-11-04","JP","New Visitor","11","519.0","33","6","0","0","0.0","20742"
"2015-11-04","JP","Returning Visitor","2","510.0","6","0","0","0","0.0","20743"
"2015-11-04","KR","New Visitor","2","1005.0","5","0","0","0","0.0","20744"
"2015-11-04","KW","New Visitor","2","1040.0","45","0","0","0","0.0","20745"
"2015-11-04","LB","New Visitor","1","0.0","1","1","0","0","0.0","20746"
"2015-11-04","LB","Returning Visitor","2","102.0","5","1","0","0","0.0","20747"
"2015-11-04","LT","New Visitor","2","306.0","6","1","0","0","0.0","20748"
"2015-11-04","LT","Returning Visitor","1","0.0","1","1","0","0","0.0","20749"
"2015-11-04","LU","New Visitor","3","276.0","8","0","0","0","0.0","20750"
"2015-11-04","LV","New Visitor","4","765.0","7","2","0","0","0.0","20751"
"2015-11-04","LV","Returning Visitor","1","0.0","1","1","0","0","0.0","20752"
"2015-11-04","MA","New Visitor","1","0.0","1","1","0","0","0.0","20753"
"2015-11-04","ME","New Visitor","1","0.0","1","1","0","0","0.0","20754"
"2015-11-04","MT","New Visitor","1","0.0","1","1","0","0","0.0","20755"
"2015-11-04","MV","New Visitor","1","0.0","1","1","0","0","0.0","20756"
"2015-11-04","MX","New Visitor","16","3851.0","47","6","0","0","0.0","20757"
"2015-11-04","MX","Returning Visitor","11","5499.0","52","7","0","0","0.0","20758"
"2015-11-04","MY","New Visitor","2","237.0","9","1","0","0","0.0","20759"
"2015-11-04","MY","Returning Visitor","1","0.0","1","1","0","0","0.0","20760"
"2015-11-04","NL","New Visitor","15","418.0","41","8","0","0","0.0","20761"
"2015-11-04","NL","Returning Visitor","5","21.0","6","4","0","0","0.0","20762"
"2015-11-04","NO","New Visitor","14","1351.0","59","7","0","0","0.0","20763"
"2015-11-04","NO","Returning Visitor","2","15.0","3","1","0","0","0.0","20764"
"2015-11-04","NZ","New Visitor","1","0.0","1","1","0","0","0.0","20765"
"2015-11-04","PE","New Visitor","1","0.0","1","1","0","0","0.0","20766"
"2015-11-04","PH","New Visitor","7","300.0","10","4","0","0","0.0","20767"
"2015-11-04","PH","Returning Visitor","1","56.0","2","0","0","0","0.0","20768"
"2015-11-04","PK","New Visitor","1","1029.0","10","0","0","0","0.0","20769"
"2015-11-04","PL","New Visitor","3","78.0","6","1","0","0","0.0","20770"
"2015-11-04","PL","Returning Visitor","6","39.0","12","5","0","0","0.0","20771"
"2015-11-04","PR","New Visitor","1","0.0","1","1","0","0","0.0","20772"
"2015-11-04","PR","Returning Visitor","1","631.0","2","0","0","0","0.0","20773"
"2015-11-04","PT","New Visitor","8","451.0","15","3","0","0","0.0","20774"
"2015-11-04","PT","Returning Visitor","4","136.0","7","0","0","0","0.0","20775"
"2015-11-04","QA","New Visitor","3","933.0","19","1","0","0","0.0","20776"
"2015-11-04","QA","Returning Visitor","2","56.0","7","0","0","0","0.0","20777"
"2015-11-04","RO","New Visitor","1","53.0","15","0","0","0","0.0","20778"
"2015-11-04","RO","Returning Visitor","2","587.0","18","1","0","0","0.0","20779"
"2015-11-04","RS","New Visitor","5","423.0","17","2","0","0","0.0","20780"
"2015-11-04","RU","New Visitor","4","91.0","13","2","0","0","0.0","20781"
"2015-11-04","RU","Returning Visitor","1","466.0","10","0","0","0","0.0","20782"
"2015-11-04","SA","New Visitor","1","0.0","1","1","0","0","0.0","20783"
"2015-11-04","SE","New Visitor","14","594.0","40","7","0","0","0.0","20784"
"2015-11-04","SE","Returning Visitor","1","0.0","1","1","0","0","0.0","20785"
"2015-11-04","SG","New Visitor","9","586.0","53","4","0","0","0.0","20786"
"2015-11-04","SG","Returning Visitor","5","184.0","12","2","0","0","0.0","20787"
"2015-11-04","SI","New Visitor","2","1250.0","7","1","0","0","0.0","20788"
"2015-11-04","SK","New Visitor","1","68.0","1","0","0","0","0.0","20789"
"2015-11-04","TH","New Visitor","2","7.0","3","1","0","0","0.0","20790"
"2015-11-04","TH","Returning Visitor","1","144.0","4","0","0","0","0.0","20791"
"2015-11-04","TN","New Visitor","1","39.0","3","0","0","0","0.0","20792"
"2015-11-04","TR","New Visitor","3","1551.0","6","1","0","0","0.0","20793"
"2015-11-04","TR","Returning Visitor","3","99.0","5","2","0","0","0.0","20794"
"2015-11-04","TW","New Visitor","5","49.0","9","2","0","0","0.0","20795"
"2015-11-04","TW","Returning Visitor","5","114.0","18","3","0","0","0.0","20796"
"2015-11-04","UA","New Visitor","4","95.0","8","2","0","0","0.0","20797"
"2015-11-04","UA","Returning Visitor","2","69.0","4","1","0","0","0.0","20798"
"2015-11-04","US","New Visitor","555","80515.0","2704","174","10","88","6506.73","20799"
"2015-11-04","US","Returning Visitor","564","140271.0","2930","162","3","3","2478.77","20800"
"2015-11-04","VE","New Visitor","1","0.0","1","1","0","0","0.0","20801"
"2015-11-04","VN","New Visitor","1","39.0","3","0","0","0","0.0","20802"
"2015-11-04","ZA","New Visitor","1","480.0","18","0","0","0","0.0","20803"
"2015-11-19","ID","New Visitor","3","0.0","3","3","0","0","0.0","24238"
"2015-11-19","IE","New Visitor","2","546.0","7","1","0","0","0.0","24239"
"2015-11-19","IL","New Visitor","7","274.0","22","4","0","0","0.0","24240"
"2015-11-19","IL","Returning Visitor","1","0.0","1","1","0","0","0.0","24241"
"2015-11-19","IN","New Visitor","12","4961.0","107","4","0","0","0.0","24242"
"2015-11-19","IN","Returning Visitor","12","3022.0","73","6","0","0","0.0","24243"
"2015-11-19","IR","New Visitor","1","13.0","4","0","0","0","0.0","24244"
"2015-11-19","IR","Returning Visitor","1","0.0","4","0","0","0","0.0","24245"
"2015-11-19","IT","New Visitor","60","4564.0","147","31","0","0","0.0","24246"
"2015-11-19","IT","Returning Visitor","17","3370.0","42","8","0","0","0.0","24247"
"2015-11-19","JP","New Visitor","13","580.0","32","8","0","0","0.0","24248"
"2015-11-19","JP","Returning Visitor","3","298.0","13","1","0","0","0.0","24249"
"2015-11-19","KG","New Visitor","1","0.0","1","1","0","0","0.0","24250"
"2015-11-19","KR","New Visitor","8","1988.0","66","4","0","0","0.0","24251"
"2015-11-19","KR","Returning Visitor","2","279.0","3","1","0","0","0.0","24252"
"2015-11-19","KW","New Visitor","2","535.0","5","0","0","0","0.0","24253"
"2015-11-19","LB","New Visitor","6","303.0","22","3","0","0","0.0","24254"
"2015-11-19","LB","Returning Visitor","2","309.0","10","0","0","0","0.0","24255"
"2015-11-19","LT","New Visitor","3","117.0","12","0","0","0","0.0","24256"
"2015-11-19","LT","Returning Visitor","1","98.0","3","0","0","0","0.0","24257"
"2015-11-19","LU","Returning Visitor","1","0.0","1","1","0","0","0.0","24258"
"2015-11-19","LV","New Visitor","3","912.0","4","1","0","0","0.0","24259"
"2015-11-19","LV","Returning Visitor","1","4.0","0","0","0","0","0.0","24260"
"2015-11-19","LY","New Visitor","1","24.0","2","0","0","0","0.0","24261"
"2015-11-19","MA","New Visitor","1","0.0","1","1","0","0","0.0","24262"
"2015-11-19","MA","Returning Visitor","1","55.0","4","0","0","0","0.0","24263"
"2015-10-25","AE","New Visitor","8","2664.0","46","2","0","0","0.0","18357"
"2015-10-25","AE","Returning Visitor","3","44.0","6","2","0","0","0.0","18358"
"2015-10-25","AL","New Visitor","1","21.0","2","0","0","0","0.0","18359"
"2015-10-25","AR","New Visitor","2","640.0","11","1","0","0","0.0","18360"
"2015-10-25","AT","New Visitor","9","120.0","14","7","0","0","0.0","18361"
"2015-10-25","AU","New Visitor","10","246.0","22","7","0","0","0.0","18362"
"2015-10-25","AU","Returning Visitor","5","240.0","8","3","0","0","0.0","18363"
"2015-10-25","BE","New Visitor","15","996.0","37","9","0","0","0.0","18364"
"2015-10-25","BE","Returning Visitor","5","2321.0","21","1","0","0","0.0","18365"
"2015-10-25","BG","New Visitor","1","0.0","1","1","0","0","0.0","18366"
"2015-10-25","BM","New Visitor","1","473.0","6","0","0","0","0.0","18367"
"2015-10-25","BN","New Visitor","2","1474.0","71","0","0","0","0.0","18368"
"2015-10-25","BR","New Visitor","15","967.0","43","7","0","0","0.0","18369"
"2015-10-25","BR","Returning Visitor","4","1520.0","5","3","0","0","0.0","18370"
"2015-10-25","CA","New Visitor","17","2048.0","49","9","1","2","60.0","18371"
"2015-10-25","CA","Returning Visitor","8","721.0","23","2","0","0","0.0","18372"
"2015-10-25","CH","New Visitor","4","92.0","12","2","0","0","0.0","18373"
"2015-10-25","CH","Returning Visitor","3","967.0","9","2","0","0","0.0","18374"
"2015-10-25","CN","New Visitor","46","1491.0","92","40","0","0","0.0","18375"
"2015-10-25","CN","Returning Visitor","8","2127.0","41","3","0","0","0.0","18376"
"2015-10-25","CO","New Visitor","2","190.0","9","1","0","0","0.0","18377"
"2015-10-25","CY","New Visitor","4","120.0","10","2","0","0","0.0","18378"
"2015-10-25","CZ","Returning Visitor","1","36.0","1","0","0","0","0.0","18379"
